estados,Precio,land_area,build_area,bedrooms,bathrooms,half_bathrooms,garages,Publicacion,Pisos
QUERETARO,2617000,240,182,3,2,1,2,14,2
QUERETARO,3850000,250,267,4,4,0,2,0,1
QUERETARO,2480000,183,194,3,2,0,2,43,1
QUERETARO,3600000,447,330,3,2,1,4,0,1
QUERETARO,1650000,128,206,3,3,0,2,3,1
QUERETARO,2050000,144,190,4,3,0,3,3,1
QUERETARO,3000000,311,200,3,3,0,3,3,1
QUERETARO,1820000,128,139,3,2,1,2,33,2
QUERETARO,2040000,127,150,3,2,0,2,3,1
QUERETARO,4500000,450,360,3,3,1,3,51,1
QUERETARO,9800000,816,570,4,4,1,4,15,2
QUERETARO,3695000,250,279,3,4,0,3,3,1
QUERETARO,3190000,250,200,4,4,0,3,8,1
QUERETARO,1975000,132,165,3,3,0,0,6,2
QUERETARO,1600000,132,135,3,2,1,2,5,2
QUERETARO,1750000,128,147,3,2,0,2,43,1
QUERETARO,1900000,120,220,5,2,0,2,50,1
QUERETARO,2900000,240,200,3,3,0,3,6,3
QUERETARO,2400000,160,260,4,4,0,2,19,1
QUERETARO,3920000,300,275,3,3,1,3,5,4
QUERETARO,2550000,264,200,3,2,1,4,0,2
QUERETARO,8400000,1001,450,3,4,0,4,7,2
QUERETARO,1350000,170,145,3,2,0,2,6,2
QUERETARO,3750000,304,334,3,3,0,3,2,1
QUERETARO,3200000,250,276,3,4,0,3,10,1
QUERETARO,2950000,195,241,3,2,1,2,5,2
QUERETARO,1950000,270,270,4,4,0,4,3,1
QUERETARO,2100000,164,164,3,3,0,2,34,1
QUERETARO,2850000,170,248,4,3,0,4,3,1
QUERETARO,3890000,200,251,3,3,1,2,2,2
QUERETARO,3350000,280,280,3,3,1,3,30,1
QUERETARO,2480000,171,166,3,2,0,4,3,1
QUERETARO,3470000,249,214,3,2,0,3,55,1
QUERETARO,6900000,700,450,4,3,1,2,7,2
QUERETARO,6300000,1250,550,4,5,1,8,11,1
QUERETARO,469430,136,79,3,3,0,1,26,1
QUERETARO,2740000,185,200,3,2,0,2,3,1
QUERETARO,3000000,368,241,4,4,1,3,0,2
QUERETARO,1900000,128,155,3,2,1,2,8,2
QUERETARO,3850000,249,266,4,4,1,2,0,2
QUERETARO,1650000,250,100,1,0,0,0,28,1
QUERETARO,2800000,285,185,4,3,1,2,9,2
QUERETARO,2250000,166,246,3,2,0,2,3,1
QUERETARO,13000000,530,530,3,5,0,4,0,1
QUERETARO,5000000,486,330,3,3,0,3,23,1
QUERETARO,2300000,250,220,3,3,0,3,2,1
QUERETARO,1700000,263,198,4,2,0,2,19,1
QUERETARO,2700000,233,207,3,3,0,0,57,1
QUERETARO,3150000,152,244,3,3,2,2,39,1
QUERETARO,3975000,270,330,3,4,0,3,3,1
QUERETARO,12500000,750,657,5,5,3,3,5,2
QUERETARO,2350000,160,210,4,3,0,0,5,2
QUERETARO,4300000,250,330,3,3,2,3,29,3
QUERETARO,3500000,525,258,2,2,1,6,3,1
QUERETARO,1950000,144,170,3,3,1,3,12,3
QUERETARO,11500000,920,580,5,5,1,4,35,2
QUERETARO,2200000,135,170,3,2,0,3,33,1
QUERETARO,3000000,256,220,3,3,1,2,0,2
QUERETARO,2500000,250,187,3,2,0,0,9,1
QUERETARO,4350000,300,270,4,4,0,3,33,1
QUERETARO,2690000,300,236,3,2,0,3,3,1
QUERETARO,2950000,300,286,3,2,1,3,2,3
QUERETARO,1995000,151,128,3,3,0,2,5,1
QUERETARO,2550000,187,210,3,2,0,2,45,1
QUERETARO,3800000,460,420,4,5,1,3,7,3
QUERETARO,2700000,185,245,3,3,1,2,22,2
QUERETARO,3650000,300,315,3,4,0,3,3,1
QUERETARO,1600000,135,140,3,2,1,2,13,1
QUERETARO,1950000,128,170,3,2,0,2,3,1
QUERETARO,2280000,128,239,3,2,0,2,3,1
QUERETARO,2200000,162,230,3,2,0,2,0,1
QUERETARO,13200000,705,615,4,5,2,4,43,2
QUERETARO,2900000,200,200,3,3,0,3,8,2
QUERETARO,1800000,176,175,3,3,0,3,3,1
QUERETARO,3390000,250,250,3,5,0,3,19,1
QUERETARO,3300000,300,300,3,2,1,2,40,1
QUERETARO,12500000,850,700,3,4,1,6,4,2
QUERETARO,15000000,1169,566,5,5,1,8,27,2
QUERETARO,6000000,500,471,4,4,0,4,54,1
QUERETARO,3600000,425,311,3,3,0,3,54,1
QUERETARO,4650000,300,386,3,3,1,0,4,1
QUERETARO,1699740,122,151,3,2,1,2,0,2
QUERETARO,1200000,84,86,2,2,0,1,7,1
QUERETARO,1790000,180,189,3,2,0,2,49,1
QUERETARO,3600000,172,270,4,4,2,3,19,3
QUERETARO,13000000,799,435,4,4,1,4,9,1
QUERETARO,3600000,260,262,3,3,1,2,8,2
QUERETARO,4600000,1588,900,1,0,0,0,5,1
QUERETARO,1350000,260,108,3,2,1,2,33,2
QUERETARO,1550000,91,131,3,2,1,2,22,1
QUERETARO,5590000,249,260,3,3,0,2,4,2
QUERETARO,2700000,186,123,3,2,1,2,29,1
QUERETARO,3200000,270,200,3,3,1,2,23,2
QUERETARO,1400000,201,137,1,0,0,0,5,1
QUERETARO,4957000,300,380,3,2,0,3,16,1
QUERETARO,6900000,315,440,3,3,1,3,10,2
QUERETARO,430000,69,69,2,1,0,0,54,1
QUERETARO,6998000,445,400,4,5,1,3,22,1
QUERETARO,4250000,273,325,3,4,1,3,0,1
QUERETARO,3095067,180,270,3,4,0,2,33,1
QUERETARO,2670000,271,240,3,4,1,0,5,2
QUERETARO,8900000,2220,900,3,7,1,10,57,1
QUERETARO,5200000,472,320,3,5,1,3,17,1
QUERETARO,2492000,144,205,3,2,0,2,33,1
QUERETARO,4600000,476,320,3,3,1,3,9,2
QUERETARO,2763000,166,210,4,4,0,2,20,1
QUERETARO,8000000,450,530,4,4,1,3,30,2
QUERETARO,1600000,128,164,2,2,1,2,36,2
QUERETARO,2250000,210,185,3,2,0,3,3,1
QUERETARO,2790000,210,250,3,3,0,2,3,1
QUERETARO,3400000,259,243,3,5,0,3,36,1
QUERETARO,3250000,300,290,3,3,1,2,0,2
QUERETARO,1650000,150,170,3,2,1,2,0,2
QUERETARO,3600000,257,275,3,4,1,2,8,3
QUERETARO,760000,74,60,3,1,0,1,51,1
QUERETARO,22000000,895,1020,5,7,0,7,54,1
QUERETARO,676848,67,69,1,0,0,0,40,1
QUERETARO,2450000,192,182,3,2,0,2,2,1
QUERETARO,580000,65,60,2,1,0,2,37,1
QUERETARO,1928800,250,140,3,2,0,2,11,1
QUERETARO,2800000,180,242,3,2,1,2,5,1
QUERETARO,1850000,440,175,3,3,0,1,13,1
QUERETARO,6500000,1200,600,4,5,1,6,32,1
QUERETARO,3700000,250,381,4,4,1,3,4,3
QUERETARO,445000,106,71,3,1,0,0,35,1
QUERETARO,1780000,185,185,3,2,0,2,3,1
QUERETARO,1580000,96,110,3,2,1,2,22,1
QUERETARO,3000000,262,217,3,2,0,2,3,1
QUERETARO,6490000,701,424,3,3,1,4,0,2
QUERETARO,3600000,230,258,3,3,0,3,3,1
QUERETARO,4450000,711,380,4,4,1,2,5,2
QUERETARO,2300000,173,179,4,4,1,0,4,2
QUERETARO,2700000,235,235,3,3,1,2,51,3
QUERETARO,2350000,144,174,4,3,0,3,3,1
QUERETARO,4500000,300,325,3,3,1,0,6,2
QUERETARO,2950000,288,205,3,3,0,4,13,1
QUERETARO,13500000,1000,565,4,4,0,8,7,1
QUERETARO,2300000,172,179,4,4,0,0,13,1
QUERETARO,2150000,251,175,3,3,0,2,6,2
QUERETARO,4950000,4019,280,3,2,1,5,10,1
QUERETARO,2450000,128,195,3,2,0,2,54,1
QUERETARO,1920000,128,150,4,3,0,0,6,1
QUERETARO,3800000,270,345,3,3,1,2,51,1
QUERETARO,3100000,253,292,3,3,0,2,2,1
QUERETARO,2492000,144,205,3,2,1,0,15,3
QUERETARO,3500000,270,274,3,3,0,3,15,1
QUERETARO,3780000,260,270,3,3,1,2,0,2
QUERETARO,2850000,186,244,1,2,1,3,10,2
QUERETARO,1900000,128,153,3,2,1,2,48,2
QUERETARO,3480000,193,225,3,3,1,2,4,1
QUERETARO,630000,88,88,3,0,0,0,40,2
QUERETARO,1160000,90,80,3,2,0,2,55,1
QUERETARO,4300000,300,310,3,3,0,3,3,1
QUERETARO,15900000,1275,772,4,4,1,0,6,2
QUERETARO,3350000,144,207,3,2,2,2,7,1
QUERETARO,3450000,300,310,3,3,1,2,13,2
QUERETARO,3000000,302,250,2,2,0,2,43,1
QUERETARO,5100000,300,420,3,3,1,2,4,2
QUERETARO,3700000,160,285,6,3,0,0,19,1
QUERETARO,2650000,151,233,3,3,0,2,14,1
QUERETARO,15000000,2200,750,4,5,0,5,2,1
QUERETARO,4300000,580,250,3,3,1,4,41,2
QUERETARO,2400000,150,172,4,4,0,2,14,1
QUERETARO,1550000,160,125,3,2,1,2,54,2
QUERETARO,3780000,250,284,3,4,0,3,23,1
QUERETARO,2000000,239,220,3,3,0,2,2,1
QUERETARO,4800000,279,450,4,4,0,3,12,1
QUERETARO,4975000,420,424,4,2,1,4,12,1
QUERETARO,421000,101,52,2,1,0,0,18,1
QUERETARO,12000000,780,600,4,4,1,6,35,2
QUERETARO,1150000,114,101,3,2,0,1,9,1
QUERETARO,3680000,256,272,3,3,0,3,40,1
QUERETARO,7100000,1000,400,3,3,2,6,5,1
QUERETARO,1870000,128,140,3,3,0,3,38,1
QUERETARO,2800000,220,220,4,4,0,7,3,1
QUERETARO,1468000,128,144,3,2,0,3,3,1
QUERETARO,22000000,1250,730,4,4,1,2,7,2
QUERETARO,4200000,323,296,4,3,1,2,35,2
QUERETARO,1995000,192,180,3,2,0,2,3,1
QUERETARO,4500000,300,326,3,4,0,3,3,1
QUERETARO,8100000,315,440,3,4,0,3,4,1
QUERETARO,2800000,250,212,3,2,1,2,22,1
QUERETARO,1550000,128,146,3,2,1,2,17,2
QUERETARO,1750000,200,140,3,2,0,2,3,1
QUERETARO,6250000,309,343,3,3,0,2,0,2
QUERETARO,6500000,2856,394,4,4,1,6,35,1
QUERETARO,4250000,450,355,3,4,0,3,41,1
QUERETARO,3300000,203,270,3,3,0,2,3,1
QUERETARO,2800000,178,220,2,2,2,4,9,1
QUERETARO,5500000,300,460,3,3,1,0,0,3
QUERETARO,8500000,1080,522,3,4,1,4,12,2
QUERETARO,573000,78,62,2,1,1,1,55,1
QUERETARO,1725000,138,139,3,2,1,2,0,1
QUERETARO,3550000,258,285,3,3,1,0,4,2
QUERETARO,2490000,298,177,3,2,0,2,48,1
QUERETARO,1300000,123,140,3,2,1,2,19,2
QUERETARO,2200000,233,164,3,3,0,2,54,1
QUERETARO,1600000,150,143,3,2,1,2,4,2
QUERETARO,3600000,600,380,4,3,0,4,33,1
QUERETARO,3400000,185,244,3,4,2,2,15,3
QUERETARO,2204000,201,155,3,2,0,0,22,1
QUERETARO,6500000,420,550,4,2,1,4,4,1
QUERETARO,2500000,133,230,3,4,0,2,14,1
QUERETARO,3650000,270,350,3,3,2,2,57,4
QUERETARO,6900000,592,429,3,3,2,3,5,1
QUERETARO,649000,60,90,2,1,0,0,23,1
QUERETARO,3100000,225,278,4,4,1,2,5,3
QUERETARO,2950000,200,220,4,5,0,2,38,1
QUERETARO,9200000,3000,650,4,5,0,10,5,1
QUERETARO,1500000,105,120,3,3,0,2,14,1
QUERETARO,5500000,930,420,4,5,0,4,4,1
QUERETARO,2200000,135,180,3,2,0,3,2,1
QUERETARO,3800000,325,264,3,3,1,3,10,2
QUERETARO,1580000,257,114,3,2,0,2,13,1
QUERETARO,22700000,2100,742,3,3,0,10,2,2
QUERETARO,780000,200,145,5,2,0,2,37,2
QUERETARO,13000000,459,400,3,4,0,4,3,1
QUERETARO,2790000,210,250,3,3,0,2,3,1
QUERETARO,2070000,171,173,3,2,1,0,6,3
QUERETARO,1529200,124,112,3,2,1,0,5,1
QUERETARO,3200000,1066,260,4,3,0,5,8,2
QUERETARO,3986950,270,305,3,3,1,3,49,1
QUERETARO,2190000,137,162,3,3,0,0,4,2
QUERETARO,2950000,420,240,3,4,0,2,18,2
QUERETARO,2650000,166,245,3,2,1,2,0,3
QUERETARO,2180000,160,190,3,2,1,2,6,2
QUERETARO,1790000,128,180,3,3,0,2,3,1
QUERETARO,3250000,250,232,3,3,0,2,2,1
QUERETARO,2400000,250,320,3,2,0,2,54,1
QUERETARO,3100000,168,204,3,3,1,2,18,2
QUERETARO,4850000,431,430,4,5,0,4,3,1
QUERETARO,1800000,144,180,3,2,0,2,2,1
QUERETARO,2000000,103,168,2,3,1,1,22,1
QUERETARO,4500000,300,330,3,3,0,3,8,1
QUERETARO,2100000,128,167,3,2,0,3,3,1
QUERETARO,2350000,150,172,4,4,1,2,4,1
QUERETARO,1480000,170,130,3,2,1,2,2,1
QUERETARO,6200000,637,400,3,3,1,4,6,1
QUERETARO,2950000,210,210,3,3,1,2,20,2
QUERETARO,2580000,190,185,3,2,1,0,0,1
QUERETARO,4600000,650,364,3,4,1,8,51,2
QUERETARO,2664900,160,220,3,3,1,3,29,2
QUERETARO,4500000,260,380,3,4,1,3,36,3
QUERETARO,2180000,128,217,3,3,0,2,3,1
QUERETARO,470000,60,60,2,1,0,1,14,1
QUERETARO,1950000,135,254,3,3,1,2,29,3
QUERETARO,4100000,330,290,3,4,1,0,9,1
QUERETARO,2160000,163,176,3,2,1,2,0,2
QUERETARO,5650000,470,365,4,4,1,4,6,2
QUERETARO,3900000,250,275,3,4,1,3,4,3
QUERETARO,870000,102,74,2,2,1,2,29,2
QUERETARO,3150000,160,220,3,2,1,2,39,1
QUERETARO,3370000,250,252,3,3,0,4,2,1
QUERETARO,3650000,250,302,3,3,1,3,30,3
QUERETARO,1200000,119,119,3,2,1,2,15,2
QUERETARO,750000,105,90,3,2,1,2,39,1
QUERETARO,3690000,260,300,3,3,1,2,0,2
QUERETARO,3500000,270,220,3,2,1,2,40,1
QUERETARO,5000000,338,953,3,2,1,4,57,1
QUERETARO,2500000,180,190,3,3,0,3,3,1
QUERETARO,5350000,300,300,3,3,1,3,0,1
QUERETARO,2150000,150,190,3,3,0,3,8,1
QUERETARO,6500000,330,280,3,4,1,4,9,2
QUERETARO,3350000,310,286,3,3,1,3,42,2
QUERETARO,1950000,148,150,3,2,1,2,19,2
QUERETARO,3500000,240,402,3,2,0,2,54,1
QUERETARO,14500000,1200,820,5,4,2,4,25,2
QUERETARO,5500000,765,360,4,5,1,3,6,1
QUERETARO,3790000,610,360,4,4,2,2,10,1
QUERETARO,3000000,250,250,3,2,0,3,3,1
QUERETARO,1620000,128,147,3,2,1,2,7,2
QUERETARO,1150000,90,106,3,2,0,2,3,1
QUERETARO,4700000,2840,370,2,3,0,20,37,1
QUERETARO,2600000,180,210,3,2,1,2,4,2
QUERETARO,2200000,119,162,1,0,0,0,4,2
QUERETARO,1390000,101,108,3,2,0,2,3,1
QUERETARO,3350000,300,311,3,3,1,3,21,1
QUERETARO,3800000,324,264,3,3,0,3,0,1
QUERETARO,7500000,915,508,3,3,1,4,5,1
QUERETARO,13000000,951,750,4,7,0,6,4,2
QUERETARO,3150000,316,229,3,3,0,2,2,1
QUERETARO,950000,90,92,4,2,1,0,3,1
QUERETARO,6050000,427,347,4,4,1,0,5,2
QUERETARO,4500000,600,300,3,2,0,3,55,1
QUERETARO,1670000,125,105,3,2,0,2,48,1
QUERETARO,695000,100,100,2,1,0,1,27,1
QUERETARO,2900000,121,266,3,3,1,2,17,4
QUERETARO,15900000,1380,750,4,4,1,0,4,2
QUERETARO,4025000,270,296,3,4,0,3,54,1
QUERETARO,6500000,578,410,4,4,0,6,54,1
QUERETARO,4990000,410,354,4,3,2,4,26,1
QUERETARO,2790000,293,160,3,2,0,3,9,1
QUERETARO,7591361,877,877,1,0,0,0,34,1
QUERETARO,4000000,1670,550,6,4,0,6,15,1
QUERETARO,2200000,2350,226,2,2,0,8,8,1
QUERETARO,4800000,250,450,4,4,2,4,35,3
QUERETARO,2480000,162,176,1,3,0,2,40,1
QUERETARO,3000000,180,180,3,4,1,2,37,2
QUERETARO,2440000,300,175,3,2,1,2,4,1
QUERETARO,2750000,192,205,3,2,1,0,4,2
QUERETARO,3500000,320,220,3,4,1,4,35,2
QUERETARO,3250000,427,230,3,3,1,3,49,1
QUERETARO,2650000,180,205,4,3,0,3,19,1
QUERETARO,2315000,180,172,3,2,0,2,3,1
QUERETARO,1370000,176,145,3,2,0,2,3,1
QUERETARO,600000,90,70,2,1,0,1,37,1
QUERETARO,3500000,300,360,3,3,1,2,37,2
QUERETARO,2000000,205,180,3,2,1,2,36,2
QUERETARO,3500000,310,250,4,4,1,3,2,2
QUERETARO,2890000,295,270,3,3,1,2,5,2
QUERETARO,1350000,305,125,3,2,1,5,5,1
QUERETARO,11500000,920,586,5,6,1,5,34,2
QUERETARO,3500000,287,292,3,4,0,3,0,1
QUERETARO,4900000,342,335,4,4,1,3,0,2
QUERETARO,7300000,860,544,4,4,0,6,30,2
QUERETARO,2050000,150,170,3,2,1,2,29,2
QUERETARO,4000000,479,260,3,4,1,2,31,2
QUERETARO,1950000,114,140,3,2,0,2,3,1
QUERETARO,2490000,177,199,3,3,1,2,0,3
QUERETARO,3200000,219,309,4,3,0,2,19,1
QUERETARO,4250000,275,325,3,4,0,0,26,1
QUERETARO,1250000,99,136,4,3,0,3,5,2
QUERETARO,2090000,164,172,3,2,0,2,33,1
QUERETARO,2250000,166,186,3,3,0,2,43,1
QUERETARO,5000000,280,440,4,4,1,2,0,1
QUERETARO,1725000,125,125,3,2,0,0,40,1
QUERETARO,2550000,212,195,3,2,1,0,4,1
QUERETARO,1980000,133,185,3,2,0,2,3,1
QUERETARO,1550000,114,110,3,2,1,2,8,2
QUERETARO,20000000,1275,1000,3,3,1,3,44,2
QUERETARO,2770000,178,202,3,3,0,2,3,1
QUERETARO,3250000,203,251,3,3,1,3,0,2
QUERETARO,5600000,300,333,3,4,0,3,4,1
QUERETARO,850000,152,82,2,2,0,1,38,1
QUERETARO,1480000,127,114,3,2,0,0,19,1
QUERETARO,1860000,135,180,3,2,0,2,3,1
QUERETARO,4600000,270,240,3,3,0,3,52,1
QUERETARO,4500000,319,388,3,3,1,3,2,1
QUERETARO,800000,86,52,3,1,1,1,38,2
QUERETARO,5100000,300,354,3,3,1,0,4,3
QUERETARO,1850000,140,186,3,2,0,2,3,1
QUERETARO,880000,90,85,3,1,1,2,38,1
QUERETARO,3400000,290,290,3,4,0,3,15,1
QUERETARO,2500000,180,220,3,4,0,2,14,2
QUERETARO,1265000,90,122,3,2,1,2,39,1
QUERETARO,7500000,1300,420,3,3,1,2,35,2
QUERETARO,12500000,600,520,4,5,1,4,0,2
QUERETARO,3450000,250,265,4,4,1,3,0,2
QUERETARO,1200000,137,119,3,2,0,2,54,1
QUERETARO,2450000,265,161,6,2,0,0,0,1
QUERETARO,13500000,1250,670,3,3,1,2,9,2
QUERETARO,2500000,190,190,3,3,0,2,9,1
QUERETARO,2150000,150,192,3,2,1,0,4,2
QUERETARO,5250000,431,430,4,4,1,6,10,2
QUERETARO,2700000,170,190,3,3,1,2,6,1
QUERETARO,2650000,160,198,3,2,1,0,4,2
QUERETARO,1850000,144,175,3,2,0,2,2,2
QUERETARO,1403253,105,97,3,2,0,2,34,1
QUERETARO,1500000,90,105,3,3,0,2,45,1
QUERETARO,3750000,258,275,4,4,1,4,15,2
QUERETARO,2100000,196,200,3,2,0,2,3,1
QUERETARO,890000,68,72,3,1,1,2,31,2
QUERETARO,4500000,450,310,3,4,1,3,41,1
QUERETARO,1900000,128,165,3,2,1,2,0,3
QUERETARO,2800000,180,255,3,3,0,3,3,1
QUERETARO,1700000,128,147,3,3,0,2,3,1
QUERETARO,2450000,180,200,3,2,1,0,0,2
QUERETARO,2520000,265,177,3,2,1,2,0,2
QUERETARO,2975000,200,280,4,2,0,3,8,1
QUERETARO,1995000,132,162,3,3,0,2,6,2
QUERETARO,1550000,114,110,3,2,1,2,46,2
QUERETARO,3890000,200,280,4,4,0,3,35,1
QUERETARO,15500000,600,590,3,4,1,5,4,2
QUERETARO,2100000,200,180,3,3,0,0,21,1
QUERETARO,5250000,303,362,3,4,0,3,2,1
QUERETARO,2500000,180,240,3,4,1,2,0,2
QUERETARO,3650000,289,217,3,3,1,3,8,1
QUERETARO,2200000,135,170,3,2,1,0,15,2
QUERETARO,520000,99,99,2,1,0,1,36,1
QUERETARO,7900000,766,590,1,4,1,8,34,1
QUERETARO,1480000,111,130,2,2,0,2,3,1
QUERETARO,3400000,250,262,3,3,1,3,0,2
QUERETARO,2890000,190,242,3,3,0,2,16,1
QUERETARO,3100000,225,278,4,4,1,2,47,3
QUERETARO,3350000,270,254,3,4,1,2,23,2
QUERETARO,4200000,309,350,3,3,0,0,5,1
QUERETARO,4100000,295,324,3,5,0,3,3,1
QUERETARO,4800000,1000,360,3,3,0,3,5,2
QUERETARO,14000000,600,880,4,5,1,3,34,2
QUERETARO,1730000,128,162,3,2,1,2,22,1
QUERETARO,4000000,250,280,3,4,0,3,12,2
QUERETARO,1600000,238,99,3,2,1,2,38,2
QUERETARO,1580000,425,135,3,3,1,2,13,1
QUERETARO,1890000,132,163,3,2,0,2,3,1
QUERETARO,1100000,118,87,3,2,0,2,14,1
QUERETARO,650000,120,55,2,1,0,0,3,1
QUERETARO,2480000,174,182,3,2,1,0,6,2
QUERETARO,3795000,270,294,3,4,0,3,24,2
QUERETARO,2300000,173,179,4,4,0,2,3,1
QUERETARO,2150000,177,177,3,2,0,0,40,1
QUERETARO,750000,108,65,2,1,0,1,36,1
QUERETARO,2622320,180,228,3,3,1,2,0,2
QUERETARO,2890000,190,242,3,3,0,2,2,1
QUERETARO,3275000,187,225,3,3,0,0,52,1
QUERETARO,3451000,180,201,3,2,0,1,18,1
QUERETARO,2950000,251,251,2,2,0,0,55,1
QUERETARO,16500000,1275,820,5,6,1,3,7,2
QUERETARO,4700000,181,276,3,3,0,2,29,1
QUERETARO,3650000,250,330,3,4,0,3,3,1
QUERETARO,1890000,130,160,3,2,1,0,6,2
QUERETARO,1830000,128,147,3,3,0,2,3,1
QUERETARO,2300000,160,185,4,2,0,3,40,1
QUERETARO,1750000,189,181,3,2,0,3,2,1
QUINTANA ROO,6000000,224,224,3,3,1,2,21,2
QUINTANA ROO,4500000,301,301,2,4,0,3,20,1
QUINTANA ROO,3500000,900,420,4,3,1,4,0,1
QUINTANA ROO,11900000,383,343,3,3,0,0,47,1
QUINTANA ROO,1980000,120,190,4,5,0,0,28,2
QUINTANA ROO,5950000,369,321,3,3,1,0,0,1
QUINTANA ROO,6000000,630,620,3,5,1,0,38,3
QUINTANA ROO,27000000,975,703,4,7,1,3,50,1
QUINTANA ROO,32500000,3000,810,3,3,0,6,14,3
QUINTANA ROO,4250000,400,260,3,3,1,0,2,1
QUINTANA ROO,703959,402,120,3,3,0,0,26,1
QUINTANA ROO,7700000,360,280,3,3,0,0,13,1
QUINTANA ROO,1197000,81,93,2,1,0,1,17,1
QUINTANA ROO,19500000,869,600,4,6,0,6,20,1
QUINTANA ROO,3801750,240,124,2,3,0,2,3,2
QUINTANA ROO,11780000,1600,218,1,0,0,0,37,1
QUINTANA ROO,9000000,916,330,3,2,1,2,50,1
QUINTANA ROO,3780000,208,200,3,3,1,2,25,2
QUINTANA ROO,2280000,200,128,2,3,0,2,44,1
QUINTANA ROO,3300000,250,300,3,3,1,2,0,1
QUINTANA ROO,10980000,500,312,3,3,1,2,30,2
QUINTANA ROO,3500000,200,165,3,3,0,2,4,2
QUINTANA ROO,3650000,160,220,3,3,1,2,0,1
QUINTANA ROO,800000,80,80,2,1,1,1,4,2
QUINTANA ROO,4125000,330,330,2,1,0,0,11,1
QUINTANA ROO,2308900,106,146,3,2,1,2,16,1
QUINTANA ROO,5380000,200,250,4,4,1,3,0,2
QUINTANA ROO,30000000,400,169,3,3,0,0,17,3
QUINTANA ROO,3000000,160,200,3,3,3,3,2,2
QUINTANA ROO,3550000,160,239,1,0,0,0,0,1
QUINTANA ROO,12000000,827,569,5,5,1,0,0,3
QUINTANA ROO,32000000,1005,569,4,5,0,0,6,1
QUINTANA ROO,2600000,88,88,2,2,0,0,0,1
QUINTANA ROO,2590000,110,196,3,4,1,0,0,1
QUINTANA ROO,1750000,138,210,3,2,1,2,34,1
QUINTANA ROO,882000,108,78,2,1,0,1,14,1
QUINTANA ROO,2600000,110,154,3,3,0,0,20,1
QUINTANA ROO,9600000,470,442,3,4,1,4,37,2
QUINTANA ROO,1723000,160,160,2,1,0,0,51,1
QUINTANA ROO,1800000,110,178,3,2,1,2,2,2
QUINTANA ROO,5400000,1200,200,2,2,0,2,26,1
QUINTANA ROO,3840000,203,203,3,4,0,0,0,1
QUINTANA ROO,5778620,158,158,3,3,1,2,3,3
QUINTANA ROO,3300000,203,203,3,4,0,2,6,2
QUINTANA ROO,4600000,267,209,3,3,0,0,47,1
QUINTANA ROO,3400000,160,220,4,3,0,2,4,2
QUINTANA ROO,3500000,160,240,3,4,0,2,0,3
QUINTANA ROO,10980000,500,312,3,3,1,2,5,2
QUINTANA ROO,2100000,276,223,4,4,0,0,47,1
QUINTANA ROO,1361340,128,167,3,3,0,0,26,1
QUINTANA ROO,2600000,350,220,3,2,1,3,4,1
QUINTANA ROO,5950000,369,321,3,3,1,0,12,1
QUINTANA ROO,4300000,160,280,4,5,0,2,3,3
QUINTANA ROO,4913000,595,368,4,3,0,1,37,1
QUINTANA ROO,7500000,500,350,4,4,0,4,6,2
QUINTANA ROO,7100000,642,416,5,5,0,4,19,1
QUINTANA ROO,13000000,387,350,3,4,0,0,13,1
QUINTANA ROO,1400000,73,127,3,1,1,0,4,2
QUINTANA ROO,4163920,135,135,2,2,0,1,4,3
QUINTANA ROO,3200000,254,254,3,4,0,4,17,3
QUINTANA ROO,6500000,750,550,3,4,1,4,2,2
QUINTANA ROO,4110000,230,230,2,2,0,2,22,2
QUINTANA ROO,30000000,300,425,3,4,1,0,0,1
QUINTANA ROO,508200,524,139,1,1,0,0,43,1
QUINTANA ROO,950000,168,98,2,2,0,0,11,1
QUINTANA ROO,14000000,1000,820,5,5,1,0,6,1
QUINTANA ROO,1350000,160,130,2,2,0,1,45,1
QUINTANA ROO,1323000,145,119,3,2,0,1,14,1
QUINTANA ROO,22000000,636,700,4,4,1,0,10,2
QUINTANA ROO,5980000,195,195,3,3,0,0,47,1
QUINTANA ROO,8000000,350,350,4,5,0,2,6,2
QUINTANA ROO,5600000,215,215,3,3,0,0,47,1
QUINTANA ROO,11900000,383,343,3,2,1,0,6,1
QUINTANA ROO,2850000,254,270,3,3,1,2,17,3
QUINTANA ROO,5980000,4000,340,3,4,0,1,45,1
QUINTANA ROO,2700000,300,250,3,3,1,1,4,1
QUINTANA ROO,17800000,348,401,4,4,1,0,4,2
QUINTANA ROO,4180000,84,165,3,3,0,1,22,3
QUINTANA ROO,8200000,632,420,3,4,0,3,53,2
QUINTANA ROO,9900000,708,350,4,4,0,0,55,1
QUINTANA ROO,1000000,130,130,3,2,0,2,5,2
QUINTANA ROO,6700000,675,326,3,4,1,5,12,2
QUINTANA ROO,3400000,160,160,3,4,1,2,17,2
QUINTANA ROO,3800000,200,240,3,4,0,2,0,3
QUINTANA ROO,2600000,160,172,3,3,1,2,6,2
QUINTANA ROO,3750000,160,243,3,4,1,2,0,2
QUINTANA ROO,7840000,500,327,3,6,0,0,47,1
QUINTANA ROO,511819,119,72,3,2,0,1,17,1
QUINTANA ROO,1500000,129,129,3,3,1,2,39,2
QUINTANA ROO,11000000,1000,820,5,5,1,3,37,2
QUINTANA ROO,3000000,160,195,3,2,1,2,4,1
QUINTANA ROO,965334,100,180,3,3,0,3,41,1
QUINTANA ROO,3201000,80,80,2,2,0,0,0,1
